date,provider,service,region,cost,currency,is_anomaly,anomaly_type,anomaly_severity
2023-11-25,AWS,Lambda,us-east-1,61.8334,USD,False,,
2023-11-26,AWS,Lambda,ap-southeast-1,60.2607,USD,False,,
2023-11-27,AWS,Lambda,ap-southeast-1,71.3232,USD,False,,
2023-11-28,AWS,Lambda,us-west-2,88.0974,USD,False,,
2023-11-29,AWS,Lambda,us-west-2,87.8308,USD,False,,
2023-11-30,AWS,Lambda,us-east-1,88.5853,USD,False,,
2023-12-01,AWS,Lambda,us-west-2,88.5979,USD,False,,
2023-12-02,AWS,Lambda,eu-west-1,61.8618,USD,False,,
2023-12-03,AWS,Lambda,us-west-2,61.3527,USD,False,,
2023-12-04,AWS,Lambda,eu-west-1,80.4589,USD,False,,
2023-12-05,AWS,Lambda,eu-west-1,87.1159,USD,False,,
2023-12-06,AWS,Lambda,us-west-2,82.8339,USD,False,,
2023-12-07,AWS,Lambda,eu-west-1,82.6276,USD,False,,
2023-12-08,AWS,Lambda,us-west-2,87.6021,USD,False,,
2023-12-09,AWS,Lambda,us-west-2,61.1514,USD,False,,
2023-12-10,AWS,Lambda,ap-southeast-1,61.4254,USD,False,,
2023-12-11,AWS,Lambda,eu-west-1,85.9189,USD,False,,
2023-12-12,AWS,Lambda,eu-west-1,88.5546,USD,False,,
2023-12-13,AWS,Lambda,us-east-1,89.3925,USD,False,,
2023-12-14,AWS,Lambda,us-west-2,85.9817,USD,False,,
2023-12-15,AWS,Lambda,ap-southeast-1,92.4736,USD,False,,
2023-12-16,AWS,Lambda,ap-southeast-1,61.0256,USD,False,,
2023-12-17,AWS,Lambda,us-east-1,60.8982,USD,False,,
2023-12-18,AWS,Lambda,eu-west-1,88.8309,USD,False,,
2023-12-19,AWS,Lambda,ap-southeast-1,88.5639,USD,False,,
2023-12-20,AWS,Lambda,eu-west-1,88.756,USD,False,,
2023-12-21,AWS,Lambda,ap-southeast-1,93.6697,USD,False,,
2023-12-22,AWS,Lambda,ap-southeast-1,90.4815,USD,False,,
2023-12-23,AWS,Lambda,us-west-2,56.1413,USD,False,,
2023-12-24,AWS,Lambda,eu-west-1,58.2597,USD,False,,
2023-12-25,AWS,Lambda,ap-southeast-1,80.7976,USD,False,,
2023-12-26,AWS,Lambda,us-west-2,82.7227,USD,False,,
2023-12-27,AWS,Lambda,ap-southeast-1,86.6722,USD,False,,
2023-12-28,AWS,Lambda,us-west-2,85.4675,USD,False,,
2023-12-29,AWS,Lambda,us-west-2,89.2881,USD,False,,
2023-12-30,AWS,Lambda,eu-west-1,53.2189,USD,False,,
2023-12-31,AWS,Lambda,us-west-2,59.4193,USD,False,,
2024-01-01,AWS,Lambda,ap-southeast-1,84.0051,USD,False,,
2024-01-02,AWS,Lambda,us-east-1,82.1903,USD,False,,
2024-01-03,AWS,Lambda,ap-southeast-1,90.2631,USD,False,,
2024-01-04,AWS,Lambda,ap-southeast-1,93.2505,USD,False,,
2024-01-05,AWS,Lambda,us-west-2,83.4716,USD,False,,
2024-01-06,AWS,Lambda,ap-southeast-1,56.5945,USD,False,,
2024-01-07,AWS,Lambda,us-west-2,56.583,USD,False,,
2024-01-08,AWS,Lambda,eu-west-1,80.1255,USD,False,,
2024-01-09,AWS,Lambda,us-west-2,89.3266,USD,False,,
2024-01-10,AWS,Lambda,eu-west-1,86.6149,USD,False,,
2024-01-11,AWS,Lambda,us-east-1,87.977,USD,False,,
2024-01-12,AWS,Lambda,ap-southeast-1,81.7476,USD,False,,
2024-01-13,AWS,Lambda,eu-west-1,60.7631,USD,False,,
2024-01-14,AWS,Lambda,us-east-1,55.2501,USD,False,,
2024-01-15,AWS,Lambda,us-west-2,84.4056,USD,False,,
2024-01-16,AWS,Lambda,us-east-1,87.0383,USD,False,,
2024-01-17,AWS,Lambda,eu-west-1,93.4981,USD,False,,
2024-01-18,AWS,Lambda,ap-southeast-1,83.3977,USD,False,,
2024-01-19,AWS,Lambda,us-east-1,77.2044,USD,False,,
2024-01-20,AWS,Lambda,us-east-1,59.4876,USD,False,,
2024-01-21,AWS,Lambda,us-west-2,64.2607,USD,False,,
2024-01-22,AWS,Lambda,us-west-2,89.448,USD,False,,
2024-01-23,AWS,Lambda,ap-southeast-1,86.8267,USD,False,,
2024-01-24,AWS,Lambda,us-west-2,85.4682,USD,False,,
2024-01-25,AWS,Lambda,eu-west-1,92.9234,USD,False,,
2024-01-26,AWS,Lambda,eu-west-1,86.5855,USD,False,,
2024-01-27,AWS,Lambda,us-east-1,60.4047,USD,False,,
2024-01-28,AWS,Lambda,us-west-2,60.4984,USD,False,,
2024-01-29,AWS,Lambda,us-west-2,88.776,USD,False,,
2024-01-30,AWS,Lambda,us-east-1,97.8713,USD,False,,
2024-01-31,AWS,Lambda,ap-southeast-1,89.4227,USD,False,,
2024-02-01,AWS,Lambda,us-west-2,87.125,USD,False,,
2024-02-02,AWS,Lambda,us-west-2,90.9823,USD,False,,
2024-02-03,AWS,Lambda,ap-southeast-1,53.8297,USD,False,,
2024-02-04,AWS,Lambda,us-west-2,57.0093,USD,False,,
2024-02-05,AWS,Lambda,eu-west-1,82.6567,USD,False,,
2024-02-06,AWS,Lambda,eu-west-1,83.8267,USD,False,,
2024-02-07,AWS,Lambda,ap-southeast-1,88.4504,USD,False,,
2024-02-08,AWS,Lambda,ap-southeast-1,85.8019,USD,False,,
2024-02-09,AWS,Lambda,eu-west-1,96.2925,USD,False,,
2024-02-10,AWS,Lambda,eu-west-1,59.1075,USD,False,,
2024-02-11,AWS,Lambda,eu-west-1,59.087,USD,False,,
2024-02-12,AWS,Lambda,eu-west-1,83.0756,USD,False,,
2024-02-13,AWS,Lambda,ap-southeast-1,86.8292,USD,False,,
2024-02-14,AWS,Lambda,ap-southeast-1,91.4862,USD,False,,
2024-02-15,AWS,Lambda,us-east-1,85.6796,USD,False,,
2024-02-16,AWS,Lambda,ap-southeast-1,88.2613,USD,False,,
2024-02-17,AWS,Lambda,eu-west-1,58.2621,USD,False,,
2024-02-18,AWS,Lambda,us-west-2,55.1866,USD,False,,
2024-02-19,AWS,Lambda,eu-west-1,81.0741,USD,False,,
2024-02-20,AWS,Lambda,eu-west-1,84.1855,USD,False,,
2024-02-21,AWS,Lambda,ap-southeast-1,91.786,USD,False,,
2024-02-22,AWS,Lambda,us-east-1,90.8209,USD,False,,
2024-02-23,AWS,Lambda,us-west-2,92.2315,USD,False,,
2024-02-24,AWS,Lambda,us-west-2,61.7335,USD,False,,
2024-02-25,AWS,Lambda,us-east-1,58.8151,USD,False,,
2024-02-26,AWS,Lambda,eu-west-1,86.2656,USD,False,,
2024-02-27,AWS,Lambda,ap-southeast-1,85.8717,USD,False,,
2024-02-28,AWS,Lambda,eu-west-1,89.1889,USD,False,,
2024-02-29,AWS,Lambda,us-west-2,87.111,USD,False,,
2024-03-01,AWS,Lambda,us-west-2,80.2811,USD,False,,
2024-03-02,AWS,Lambda,eu-west-1,58.87,USD,False,,
2024-03-03,AWS,Lambda,us-west-2,63.4923,USD,False,,
2024-03-04,AWS,Lambda,ap-southeast-1,88.6125,USD,False,,
2024-03-05,AWS,Lambda,us-west-2,90.5657,USD,False,,
2024-03-06,AWS,Lambda,ap-southeast-1,93.546,USD,False,,
2024-03-07,AWS,Lambda,eu-west-1,90.2048,USD,False,,
2024-03-08,AWS,Lambda,eu-west-1,92.4158,USD,False,,
2024-03-09,AWS,Lambda,ap-southeast-1,57.4896,USD,False,,
2024-03-10,AWS,Lambda,ap-southeast-1,58.3917,USD,False,,
2024-03-11,AWS,Lambda,ap-southeast-1,87.377,USD,False,,
2024-03-12,AWS,Lambda,us-west-2,91.6789,USD,False,,
2024-03-13,AWS,Lambda,eu-west-1,87.5658,USD,False,,
2024-03-14,AWS,Lambda,us-west-2,87.8647,USD,False,,
2024-03-15,AWS,Lambda,us-west-2,91.5983,USD,False,,
2024-03-16,AWS,Lambda,ap-southeast-1,61.1602,USD,False,,
2024-03-17,AWS,Lambda,us-west-2,55.096,USD,False,,
2024-03-18,AWS,Lambda,us-east-1,75.103,USD,False,,
2024-03-19,AWS,Lambda,us-east-1,84.1694,USD,False,,
2024-03-20,AWS,Lambda,us-east-1,82.8734,USD,False,,
2024-03-21,AWS,Lambda,us-east-1,87.6835,USD,False,,
2024-03-22,AWS,Lambda,us-east-1,91.0013,USD,False,,
2024-03-23,AWS,Lambda,ap-southeast-1,58.0822,USD,False,,
2024-03-24,AWS,Lambda,us-west-2,63.7532,USD,False,,
2024-03-25,AWS,Lambda,us-west-2,86.3079,USD,False,,
2024-03-26,AWS,Lambda,us-east-1,87.9316,USD,False,,
2024-03-27,AWS,Lambda,us-west-2,91.0885,USD,False,,
2024-03-28,AWS,Lambda,us-east-1,84.923,USD,False,,
2024-03-29,AWS,Lambda,us-west-2,96.5291,USD,False,,
2024-03-30,AWS,Lambda,ap-southeast-1,59.2574,USD,False,,
2024-03-31,AWS,Lambda,eu-west-1,61.4848,USD,False,,
2024-04-01,AWS,Lambda,us-east-1,80.442,USD,False,,
2024-04-02,AWS,Lambda,ap-southeast-1,79.9722,USD,False,,
2024-04-03,AWS,Lambda,ap-southeast-1,92.0358,USD,False,,
2024-04-04,AWS,Lambda,us-east-1,91.8283,USD,False,,
2024-04-05,AWS,Lambda,us-east-1,87.702,USD,False,,
2024-04-06,AWS,Lambda,ap-southeast-1,56.9476,USD,False,,
2024-04-07,AWS,Lambda,us-east-1,62.8948,USD,False,,
2024-04-08,AWS,Lambda,us-east-1,80.0146,USD,False,,
2024-04-09,AWS,Lambda,eu-west-1,93.9147,USD,False,,
2024-04-10,AWS,Lambda,eu-west-1,84.5145,USD,False,,
2024-04-11,AWS,Lambda,us-east-1,93.0928,USD,False,,
2024-04-12,AWS,Lambda,ap-southeast-1,90.4168,USD,False,,
2024-04-13,AWS,Lambda,us-west-2,61.3873,USD,False,,
2024-04-14,AWS,Lambda,us-east-1,57.9764,USD,False,,
2024-04-15,AWS,Lambda,us-east-1,84.4576,USD,False,,
2024-04-16,AWS,Lambda,us-west-2,87.0426,USD,False,,
2024-04-17,AWS,Lambda,us-west-2,84.1408,USD,False,,
2024-04-18,AWS,Lambda,us-west-2,93.6392,USD,False,,
2024-04-19,AWS,Lambda,eu-west-1,89.649,USD,False,,
2024-04-20,AWS,Lambda,eu-west-1,58.9621,USD,False,,
2024-04-21,AWS,Lambda,eu-west-1,56.6858,USD,False,,
2024-04-22,AWS,Lambda,ap-southeast-1,74.3083,USD,False,,
2024-04-23,AWS,Lambda,us-east-1,86.1127,USD,False,,
2024-04-24,AWS,Lambda,eu-west-1,99.3543,USD,False,,
2024-04-25,AWS,Lambda,ap-southeast-1,93.9214,USD,False,,
2024-04-26,AWS,Lambda,ap-southeast-1,92.0042,USD,False,,
2024-04-27,AWS,Lambda,us-west-2,58.9128,USD,False,,
2024-04-28,AWS,Lambda,us-west-2,59.7723,USD,False,,
2024-04-29,AWS,Lambda,eu-west-1,87.6377,USD,False,,
2024-04-30,AWS,Lambda,us-east-1,81.8836,USD,False,,
2024-05-01,AWS,Lambda,us-east-1,93.6833,USD,False,,
2024-05-02,AWS,Lambda,us-east-1,93.6928,USD,False,,
2024-05-03,AWS,Lambda,ap-southeast-1,95.4857,USD,False,,
2024-05-04,AWS,Lambda,ap-southeast-1,61.0612,USD,False,,
2024-05-05,AWS,Lambda,ap-southeast-1,59.8175,USD,False,,
2024-05-06,AWS,Lambda,ap-southeast-1,88.2533,USD,False,,
2024-05-07,AWS,Lambda,us-east-1,89.677,USD,False,,
2024-05-08,AWS,Lambda,us-east-1,87.2466,USD,False,,
2024-05-09,AWS,Lambda,us-west-2,87.9419,USD,False,,
2024-05-10,AWS,Lambda,us-east-1,92.7285,USD,False,,
2024-05-11,AWS,Lambda,ap-southeast-1,64.4369,USD,False,,
2024-05-12,AWS,Lambda,ap-southeast-1,56.1069,USD,False,,
2024-05-13,AWS,Lambda,eu-west-1,79.187,USD,False,,
2024-05-14,AWS,Lambda,us-east-1,87.896,USD,False,,
2024-05-15,AWS,Lambda,us-east-1,89.1248,USD,False,,
2024-05-16,AWS,Lambda,us-west-2,91.4052,USD,False,,
2024-05-17,AWS,Lambda,us-west-2,93.4678,USD,False,,
2024-05-18,AWS,Lambda,ap-southeast-1,59.1906,USD,False,,
2024-05-19,AWS,Lambda,eu-west-1,64.3259,USD,False,,
2024-05-20,AWS,Lambda,us-east-1,78.6876,USD,False,,
2024-05-21,AWS,Lambda,us-east-1,83.6415,USD,False,,
2024-05-22,AWS,Lambda,eu-west-1,88.519,USD,False,,
2024-05-23,AWS,Lambda,us-east-1,83.2492,USD,False,,
2024-05-24,AWS,Lambda,us-west-2,91.6117,USD,False,,
2024-05-25,AWS,Lambda,eu-west-1,64.8895,USD,False,,
2024-05-26,AWS,Lambda,us-east-1,59.9826,USD,False,,
2024-05-27,AWS,Lambda,us-west-2,86.5985,USD,False,,
2024-05-28,AWS,Lambda,us-west-2,81.8316,USD,False,,
2024-05-29,AWS,Lambda,ap-southeast-1,86.3136,USD,False,,
2024-05-30,AWS,Lambda,us-east-1,89.0794,USD,False,,
2024-05-31,AWS,Lambda,eu-west-1,91.0376,USD,False,,
2024-06-01,AWS,Lambda,us-west-2,63.8088,USD,False,,
2024-06-02,AWS,Lambda,us-west-2,61.646,USD,False,,
2024-06-03,AWS,Lambda,ap-southeast-1,80.9258,USD,False,,
2024-06-04,AWS,Lambda,eu-west-1,88.49,USD,False,,
2024-06-05,AWS,Lambda,ap-southeast-1,91.3585,USD,False,,
2024-06-06,AWS,Lambda,us-west-2,96.0437,USD,False,,
2024-06-07,AWS,Lambda,us-east-1,99.9071,USD,False,,
2024-06-08,AWS,Lambda,eu-west-1,56.9734,USD,False,,
2024-06-09,AWS,Lambda,us-east-1,57.5937,USD,False,,
2024-06-10,AWS,Lambda,us-east-1,80.3716,USD,False,,
2024-06-11,AWS,Lambda,ap-southeast-1,86.4671,USD,False,,
2024-06-12,AWS,Lambda,us-west-2,91.2981,USD,False,,
2024-06-13,AWS,Lambda,us-east-1,95.4348,USD,False,,
2024-06-14,AWS,Lambda,eu-west-1,92.3209,USD,False,,
2024-06-15,AWS,Lambda,ap-southeast-1,59.1127,USD,False,,
2024-06-16,AWS,Lambda,eu-west-1,60.537,USD,False,,
2024-06-17,AWS,Lambda,us-east-1,82.2566,USD,False,,
2024-06-18,AWS,Lambda,eu-west-1,96.718,USD,False,,
2024-06-19,AWS,Lambda,ap-southeast-1,82.1195,USD,False,,
2024-06-20,AWS,Lambda,ap-southeast-1,91.8672,USD,False,,
2024-06-21,AWS,Lambda,us-west-2,102.1408,USD,False,,
2024-06-22,AWS,Lambda,eu-west-1,60.1476,USD,False,,
2024-06-23,AWS,Lambda,ap-southeast-1,59.5634,USD,False,,
2024-06-24,AWS,Lambda,ap-southeast-1,84.3823,USD,False,,
2024-06-25,AWS,Lambda,us-west-2,86.8568,USD,False,,
2024-06-26,AWS,Lambda,ap-southeast-1,95.5124,USD,False,,
2024-06-27,AWS,Lambda,us-east-1,81.0318,USD,False,,
2024-06-28,AWS,Lambda,eu-west-1,99.9567,USD,False,,
2024-06-29,AWS,Lambda,us-west-2,55.8961,USD,False,,
2024-06-30,AWS,Lambda,us-east-1,59.386,USD,False,,
2023-01-01,AWS,CloudFront,us-east-1,63.6535,USD,False,,
2023-01-02,AWS,CloudFront,eu-west-1,95.6758,USD,False,,
2023-01-03,AWS,CloudFront,us-west-2,87.2364,USD,False,,
2023-01-04,AWS,CloudFront,ap-southeast-1,112.4081,USD,False,,
2023-01-05,AWS,CloudFront,us-west-2,123.3332,USD,False,,
2023-01-06,AWS,CloudFront,ap-southeast-1,106.3474,USD,False,,
2023-01-07,AWS,CloudFront,eu-west-1,74.6825,USD,False,,
2023-01-08,AWS,CloudFront,eu-west-1,71.5418,USD,False,,
2023-01-09,AWS,CloudFront,us-east-1,107.9669,USD,False,,
2023-01-10,AWS,CloudFront,us-east-1,107.948,USD,False,,
2023-01-11,AWS,CloudFront,us-east-1,106.4471,USD,False,,
2023-01-12,AWS,CloudFront,eu-west-1,114.8393,USD,False,,
2023-01-13,AWS,CloudFront,ap-southeast-1,124.5415,USD,False,,
2023-01-14,AWS,CloudFront,eu-west-1,73.3448,USD,False,,
2023-01-15,AWS,CloudFront,eu-west-1,76.7271,USD,False,,
2023-01-16,AWS,CloudFront,us-east-1,98.9745,USD,False,,
2023-01-17,AWS,CloudFront,us-west-2,102.7858,USD,False,,
2023-01-18,AWS,CloudFront,us-east-1,112.6799,USD,False,,
2023-01-19,AWS,CloudFront,us-west-2,120.5388,USD,False,,
2023-01-20,AWS,CloudFront,ap-southeast-1,116.378,USD,False,,
2023-01-21,AWS,CloudFront,ap-southeast-1,72.9623,USD,False,,
2023-01-22,AWS,CloudFront,ap-southeast-1,74.13,USD,False,,
2023-01-23,AWS,CloudFront,us-east-1,99.2962,USD,False,,
2023-01-24,AWS,CloudFront,us-east-1,111.3173,USD,False,,
2023-01-25,AWS,CloudFront,us-east-1,115.0461,USD,False,,
2023-01-26,AWS,CloudFront,eu-west-1,109.7804,USD,False,,
2023-01-27,AWS,CloudFront,us-east-1,111.7643,USD,False,,
2023-01-28,AWS,CloudFront,eu-west-1,86.4567,USD,False,,
2023-01-29,AWS,CloudFront,ap-southeast-1,83.4707,USD,False,,
2023-01-30,AWS,CloudFront,us-east-1,121.5193,USD,False,,
2023-01-31,AWS,CloudFront,eu-west-1,137.4358,USD,False,,
2023-02-01,AWS,CloudFront,ap-southeast-1,98.0353,USD,False,,
2023-02-02,AWS,CloudFront,ap-southeast-1,99.3711,USD,False,,
2023-02-03,AWS,CloudFront,us-east-1,99.7689,USD,False,,
2023-02-04,AWS,CloudFront,us-west-2,78.7783,USD,False,,
2023-02-05,AWS,CloudFront,us-west-2,75.2742,USD,False,,
2023-02-06,AWS,CloudFront,ap-southeast-1,105.0087,USD,False,,
2023-02-07,AWS,CloudFront,us-west-2,118.033,USD,False,,
2023-02-08,AWS,CloudFront,us-west-2,120.9187,USD,False,,
2023-02-09,AWS,CloudFront,eu-west-1,111.6364,USD,False,,
2023-02-10,AWS,CloudFront,eu-west-1,106.3338,USD,False,,
2023-02-11,AWS,CloudFront,eu-west-1,79.8544,USD,False,,
2023-02-12,AWS,CloudFront,ap-southeast-1,73.4322,USD,False,,
2023-02-13,AWS,CloudFront,us-west-2,112.9307,USD,False,,
2023-02-14,AWS,CloudFront,us-east-1,99.9072,USD,False,,
2023-02-15,AWS,CloudFront,us-west-2,118.0561,USD,False,,
2023-02-16,AWS,CloudFront,ap-southeast-1,108.2249,USD,False,,
2023-02-17,AWS,CloudFront,eu-west-1,121.6802,USD,False,,
2023-02-18,AWS,CloudFront,ap-southeast-1,76.1514,USD,False,,
2023-02-19,AWS,CloudFront,eu-west-1,72.4774,USD,False,,
2023-02-20,AWS,CloudFront,ap-southeast-1,106.5267,USD,False,,
2023-02-21,AWS,CloudFront,us-east-1,114.7363,USD,False,,
2023-02-22,AWS,CloudFront,eu-west-1,113.719,USD,False,,
2023-02-23,AWS,CloudFront,eu-west-1,118.6806,USD,False,,
2023-02-24,AWS,CloudFront,us-west-2,129.1147,USD,False,,
2023-02-25,AWS,CloudFront,ap-southeast-1,70.2122,USD,False,,
2023-02-26,AWS,CloudFront,us-west-2,82.3399,USD,False,,
2023-02-27,AWS,CloudFront,ap-southeast-1,109.4112,USD,False,,
2023-02-28,AWS,CloudFront,us-east-1,121.9522,USD,False,,
2023-03-01,AWS,CloudFront,us-west-2,98.1802,USD,False,,
2023-03-02,AWS,CloudFront,eu-west-1,106.1994,USD,False,,
2023-03-03,AWS,CloudFront,us-east-1,114.2855,USD,False,,
2023-03-04,AWS,CloudFront,ap-southeast-1,79.9645,USD,False,,
2023-03-05,AWS,CloudFront,eu-west-1,86.5702,USD,False,,
2023-03-06,AWS,CloudFront,ap-southeast-1,106.6552,USD,False,,
2023-03-07,AWS,CloudFront,eu-west-1,117.2445,USD,False,,
2023-03-08,AWS,CloudFront,ap-southeast-1,112.1406,USD,False,,
2023-03-09,AWS,CloudFront,eu-west-1,124.1663,USD,False,,
2023-03-10,AWS,CloudFront,ap-southeast-1,129.7774,USD,False,,
2023-03-11,AWS,CloudFront,us-west-2,78.8596,USD,False,,
2023-03-12,AWS,CloudFront,eu-west-1,70.0748,USD,False,,
2023-03-13,AWS,CloudFront,eu-west-1,116.2538,USD,False,,
2023-03-14,AWS,CloudFront,us-west-2,119.9911,USD,False,,
2023-03-15,AWS,CloudFront,ap-southeast-1,122.1662,USD,False,,
2023-03-16,AWS,CloudFront,eu-west-1,129.6072,USD,False,,
2023-03-17,AWS,CloudFront,us-west-2,117.7238,USD,False,,
2023-03-18,AWS,CloudFront,ap-southeast-1,83.3731,USD,False,,
2023-03-19,AWS,CloudFront,eu-west-1,85.45,USD,False,,
2023-03-20,AWS,CloudFront,eu-west-1,104.9718,USD,False,,
2023-03-21,AWS,CloudFront,ap-southeast-1,119.4169,USD,False,,
2023-03-22,AWS,CloudFront,us-west-2,116.8378,USD,False,,
2023-03-23,AWS,CloudFront,eu-west-1,121.6828,USD,False,,
2023-03-24,AWS,CloudFront,ap-southeast-1,126.6673,USD,False,,
2023-03-25,AWS,CloudFront,eu-west-1,78.7412,USD,False,,
2023-03-26,AWS,CloudFront,ap-southeast-1,77.9911,USD,False,,
2023-03-27,AWS,CloudFront,eu-west-1,115.5243,USD,False,,
2023-03-28,AWS,CloudFront,us-east-1,127.9423,USD,False,,
2023-03-29,AWS,CloudFront,us-west-2,130.4784,USD,False,,
2023-03-30,AWS,CloudFront,us-west-2,145.4186,USD,False,,
2023-03-31,AWS,CloudFront,us-east-1,135.0823,USD,False,,
2023-04-01,AWS,CloudFront,ap-southeast-1,75.7779,USD,False,,
2023-04-02,AWS,CloudFront,us-west-2,75.0411,USD,False,,
2023-04-03,AWS,CloudFront,ap-southeast-1,95.7497,USD,False,,
2023-04-04,AWS,CloudFront,eu-west-1,117.3646,USD,False,,
2023-04-05,AWS,CloudFront,us-east-1,131.2751,USD,False,,
2023-04-06,AWS,CloudFront,ap-southeast-1,120.0832,USD,False,,
2023-04-07,AWS,CloudFront,ap-southeast-1,125.6903,USD,False,,
2023-04-08,AWS,CloudFront,us-west-2,85.341,USD,False,,
2023-04-09,AWS,CloudFront,eu-west-1,86.6928,USD,False,,
2023-04-10,AWS,CloudFront,us-west-2,117.6957,USD,False,,
2023-04-11,AWS,CloudFront,eu-west-1,117.9625,USD,False,,
2023-04-12,AWS,CloudFront,us-west-2,132.8146,USD,False,,
2023-04-13,AWS,CloudFront,ap-southeast-1,137.3874,USD,False,,
2023-04-14,AWS,CloudFront,ap-southeast-1,135.1039,USD,False,,
2023-04-15,AWS,CloudFront,us-east-1,83.849,USD,False,,
2023-04-16,AWS,CloudFront,ap-southeast-1,80.1294,USD,False,,
2023-04-17,AWS,CloudFront,ap-southeast-1,114.3537,USD,False,,
2023-04-18,AWS,CloudFront,ap-southeast-1,124.89,USD,False,,
2023-04-19,AWS,CloudFront,ap-southeast-1,126.7099,USD,False,,
2023-04-20,AWS,CloudFront,us-east-1,135.3836,USD,False,,
2023-04-21,AWS,CloudFront,eu-west-1,133.1147,USD,False,,
2023-04-22,AWS,CloudFront,us-east-1,77.291,USD,False,,
2023-04-23,AWS,CloudFront,us-east-1,87.9792,USD,False,,
2023-04-24,AWS,CloudFront,us-west-2,113.4609,USD,False,,
2023-04-25,AWS,CloudFront,eu-west-1,119.4864,USD,False,,
2023-04-26,AWS,CloudFront,us-west-2,125.7848,USD,False,,
2023-04-27,AWS,CloudFront,us-east-1,139.2731,USD,False,,
2023-04-28,AWS,CloudFront,ap-southeast-1,171.4758,USD,False,,
2023-04-29,AWS,CloudFront,eu-west-1,99.1165,USD,False,,
2023-04-30,AWS,CloudFront,ap-southeast-1,95.3299,USD,False,,
2023-05-01,AWS,CloudFront,us-east-1,110.2045,USD,False,,
2023-05-02,AWS,CloudFront,us-east-1,114.3572,USD,False,,
2023-05-03,AWS,CloudFront,us-east-1,109.8691,USD,False,,
2023-05-04,AWS,CloudFront,eu-west-1,140.9532,USD,False,,
2023-05-05,AWS,CloudFront,us-west-2,133.3176,USD,False,,
2023-05-06,AWS,CloudFront,us-west-2,87.5647,USD,False,,
2023-05-07,AWS,CloudFront,ap-southeast-1,88.295,USD,False,,
2023-05-08,AWS,CloudFront,eu-west-1,124.6612,USD,False,,
2023-05-09,AWS,CloudFront,ap-southeast-1,129.7705,USD,False,,
2023-05-10,AWS,CloudFront,ap-southeast-1,123.0856,USD,False,,
2023-05-11,AWS,CloudFront,us-west-2,125.8512,USD,False,,
2023-05-12,AWS,CloudFront,eu-west-1,124.6688,USD,False,,
2023-05-13,AWS,CloudFront,us-east-1,87.3982,USD,False,,
2023-05-14,AWS,CloudFront,ap-southeast-1,88.8615,USD,False,,
2023-05-15,AWS,CloudFront,us-east-1,124.9998,USD,False,,
2023-05-16,AWS,CloudFront,eu-west-1,135.101,USD,False,,
2023-05-17,AWS,CloudFront,ap-southeast-1,127.0895,USD,False,,
2023-05-18,AWS,CloudFront,us-east-1,133.9202,USD,False,,
2023-05-19,AWS,CloudFront,us-east-1,124.842,USD,False,,
2023-05-20,AWS,CloudFront,us-west-2,83.9427,USD,False,,
2023-05-21,AWS,CloudFront,eu-west-1,88.5882,USD,False,,
2023-05-22,AWS,CloudFront,eu-west-1,127.5108,USD,False,,
2023-05-23,AWS,CloudFront,eu-west-1,122.9469,USD,False,,
2023-05-24,AWS,CloudFront,ap-southeast-1,126.7892,USD,False,,
2023-05-25,AWS,CloudFront,us-west-2,119.865,USD,False,,
2023-05-26,AWS,CloudFront,ap-southeast-1,129.8147,USD,False,,
2023-05-27,AWS,CloudFront,eu-west-1,89.4944,USD,False,,
2023-05-28,AWS,CloudFront,ap-southeast-1,101.3794,USD,False,,
2023-05-29,AWS,CloudFront,us-east-1,144.3224,USD,False,,
2023-05-30,AWS,CloudFront,ap-southeast-1,143.9905,USD,False,,
2023-05-31,AWS,CloudFront,ap-southeast-1,146.5208,USD,False,,
2023-06-01,AWS,CloudFront,eu-west-1,112.6888,USD,False,,
2023-06-02,AWS,CloudFront,us-east-1,122.9005,USD,False,,
2023-06-03,AWS,CloudFront,eu-west-1,78.599,USD,False,,
2023-06-04,AWS,CloudFront,us-east-1,89.6398,USD,False,,
2023-06-05,AWS,CloudFront,us-east-1,121.7112,USD,False,,
2023-06-06,AWS,CloudFront,us-east-1,113.7867,USD,False,,
2023-06-07,AWS,CloudFront,eu-west-1,137.1671,USD,False,,
2023-06-08,AWS,CloudFront,us-east-1,129.3786,USD,False,,
2023-06-09,AWS,CloudFront,us-west-2,129.2444,USD,False,,
2023-06-10,AWS,CloudFront,us-west-2,90.5939,USD,False,,
2023-06-11,AWS,CloudFront,us-west-2,85.8532,USD,False,,
2023-06-12,AWS,CloudFront,us-west-2,131.747,USD,False,,
2023-06-13,AWS,CloudFront,eu-west-1,131.5733,USD,False,,
2023-06-14,AWS,CloudFront,ap-southeast-1,134.6043,USD,False,,
2023-06-15,AWS,CloudFront,ap-southeast-1,123.6151,USD,False,,
2023-06-16,AWS,CloudFront,us-west-2,143.3906,USD,False,,
2023-06-17,AWS,CloudFront,ap-southeast-1,88.7849,USD,False,,
2023-06-18,AWS,CloudFront,us-west-2,86.0334,USD,False,,
2023-06-19,AWS,CloudFront,us-west-2,126.1315,USD,False,,
2023-06-20,AWS,CloudFront,ap-southeast-1,116.4092,USD,False,,
2023-06-21,AWS,CloudFront,ap-southeast-1,132.9398,USD,False,,
2023-06-22,AWS,CloudFront,us-east-1,125.9659,USD,False,,
2023-06-23,AWS,CloudFront,us-west-2,126.1723,USD,False,,
2023-06-24,AWS,CloudFront,ap-southeast-1,81.045,USD,False,,
